Order_ID,Order_Date,Customer_ID,Category,Product,Region,City,Quantity,Unit_Price,Discount,Sales,Cost,Profit,Payment_Method,Customer_Segment
ORD-04029,2025-02-13,CUST-0851,Furniture,Bookshelf,South,Chennai,5,228.49,0.0,1142.45,931.31,211.14,Cash,Consumer
ORD-03032,2025-02-13,CUST-0289,Electronics,Keyboard,Central,Nagpur,3,502.38,0.05,1431.78,1104.41,327.37,Cash,Consumer
ORD-02630,2025-02-13,CUST-0201,Electronics,Smartphone,Central,Nagpur,6,401.1,0.0,2406.6,1768.07,638.53,Cash,Consumer
ORD-01751,2025-02-13,CUST-0366,Clothing,Sneakers,North,Delhi,2,43.94,0.0,87.88,64.43,23.45,UPI,Consumer
ORD-04673,2025-02-13,CUST-0624,Clothing,Backpack,North,Jaipur,1,30.56,0.0,30.56,26.18,4.38,Credit Card,Consumer
ORD-03679,2025-02-13,CUST-0983,Office Supplies,Pen Set,Central,Bhopal,7,11.67,0.05,77.61,49.93,27.68,UPI,Small Business
ORD-00471,2025-02-13,CUST-0924,Office Supplies,Notebook,West,Pune,1,26.13,0.05,24.82,15.25,9.57,UPI,Consumer
ORD-03300,2025-02-13,CUST-0456,Office Supplies,Pen Set,Central,Indore,7,33.65,0.0,235.55,154.42,81.13,Debit Card,Small Business
ORD-01270,2025-02-13,CUST-0491,Furniture,Desk,South,Bengaluru,8,231.5,0.0,1852.0,1205.72,646.28,Credit Card,Consumer
ORD-03263,2025-02-13,CUST-0754,Home & Kitchen,Cookware Set,East,Bhubaneswar,8,77.68,0.05,590.37,367.24,223.13,Debit Card,Consumer
ORD-01648,2025-02-13,CUST-0302,Clothing,T-Shirt,South,Hyderabad,4,79.21,0.0,316.84,259.41,57.43,Bank Transfer,Corporate
ORD-03341,2025-02-13,CUST-0119,Clothing,T-Shirt,Central,Bhopal,1,25.34,0.1,22.81,18.41,4.4,Debit Card,Consumer
ORD-00516,2025-02-13,CUST-0515,Office Supplies,Calculator,South,Hyderabad,7,46.81,0.0,327.67,267.47,60.2,Credit Card,Small Business
ORD-03104,2025-02-13,CUST-1015,Office Supplies,Stapler,North,Jaipur,7,34.91,0.05,232.15,145.19,86.96,UPI,Corporate
ORD-00473,2025-02-13,CUST-0180,Clothing,Sneakers,East,Bhubaneswar,5,50.39,0.0,251.95,153.76,98.19,Cash,Corporate
ORD-01726,2025-02-14,CUST-1003,Furniture,Desk,East,Bhubaneswar,8,328.43,0.05,2496.07,2013.92,482.15,Bank Transfer,Consumer
ORD-00792,2025-02-14,CUST-0734,Electronics,Monitor,South,Bengaluru,8,379.99,0.1,2735.93,2239.94,495.99,UPI,Corporate
ORD-04726,2025-02-14,CUST-0258,Clothing,Backpack,South,Chennai,6,43.62,0.0,261.72,221.22,40.5,Debit Card,Consumer
ORD-04847,2025-02-14,CUST-0948,Clothing,Sneakers,East,Guwahati,8,64.29,0.15,437.17,330.82,106.35,Credit Card,Corporate
ORD-01773,2025-02-14,CUST-1164,Electronics,Smartphone,East,Bhubaneswar,7,670.29,0.15,3988.23,3179.62,808.61,Bank Transfer,Consumer
ORD-01427,2025-02-14,CUST-1190,Home & Kitchen,Toaster,Central,Indore,2,169.39,0.05,321.84,264.99,56.85,Debit Card,Small Business
ORD-03614,2025-02-14,CUST-1132,Electronics,Laptop,North,Chandigarh,7,535.01,0.05,3557.82,2083.33,1474.49,Bank Transfer,Corporate
ORD-03133,2025-02-14,CUST-0606,Home & Kitchen,Blender,Central,Indore,8,177.21,0.1,1275.91,1023.5,252.41,Bank Transfer,Consumer
ORD-02532,2025-02-14,CUST-0145,Electronics,Keyboard,Central,Bhopal,4,486.53,0.0,1946.12,1474.63,471.49,UPI,Consumer
ORD-00012,2025-02-14,CUST-1052,Clothing,Sneakers,South,Chennai,6,65.36,0.1,352.94,290.83,62.11,Credit Card,Consumer
ORD-04857,2025-02-14,CUST-0679,Clothing,Backpack,East,Kolkata,3,75.67,0.0,227.01,187.25,39.76,UPI,Corporate
ORD-04163,2025-02-14,CUST-1115,Furniture,Office Chair,South,Chennai,7,242.27,0.05,1611.1,1355.33,255.77,Debit Card,Small Business
ORD-00209,2025-02-15,CUST-0596,Electronics,Monitor,East,Bhubaneswar,6,385.62,0.0,2313.72,1609.36,704.36,Credit Card,Consumer
ORD-02230,2025-02-15,CUST-1196,Office Supplies,Calculator,West,Ahmedabad,4,46.63,0.05,177.19,143.75,33.44,Cash,Corporate
ORD-02639,2025-02-15,CUST-0629,Home & Kitchen,Cookware Set,East,Guwahati,3,144.57,0.1,390.34,264.12,126.22,UPI,Consumer
ORD-01968,2025-02-15,CUST-0234,Clothing,Sneakers,East,Guwahati,3,60.21,0.2,144.5,113.62,30.88,UPI,Corporate
ORD-04754,2025-02-15,CUST-0635,Clothing,Jeans,North,Delhi,8,49.41,0.05,375.52,276.17,99.35,UPI,Consumer
ORD-04429,2025-02-15,CUST-0016,Home & Kitchen,Cookware Set,North,Chandigarh,7,124.12,0.0,868.84,627.63,241.21,UPI,Consumer
ORD-03952,2025-02-15,CUST-0845,Home & Kitchen,Vacuum Cleaner,Central,Indore,7,114.83,0.0,803.81,559.42,244.39,Credit Card,Corporate
ORD-00024,2025-02-15,CUST-1061,Office Supplies,Notebook,West,Pune,5,45.26,0.15,192.36,151.84,40.52,Bank Transfer,Consumer
ORD-04710,2025-02-15,CUST-0983,Clothing,Backpack,Central,Bhopal,5,68.87,0.0,344.35,221.75,122.6,Bank Transfer,Consumer
ORD-04160,2025-02-15,CUST-0716,Electronics,Laptop,Central,Bhopal,6,484.37,0.1,2615.6,1753.84,861.76,Bank Transfer,Corporate
ORD-03666,2025-02-15,CUST-0285,Home & Kitchen,Blender,North,Delhi,3,141.87,0.15,361.77,263.31,98.46,Bank Transfer,Consumer
ORD-01755,2025-02-15,CUST-1027,Office Supplies,Printer Paper,South,Bengaluru,8,47.25,0.15,321.3,189.03,132.27,Credit Card,Small Business
ORD-04454,2025-02-15,CUST-1199,Electronics,Laptop,West,Ahmedabad,6,519.08,0.0,3114.48,1808.48,1306.0,UPI,Corporate
ORD-02044,2025-02-16,CUST-0637,Office Supplies,Calculator,East,Bhubaneswar,1,32.51,0.15,27.63,16.39,11.24,Credit Card,Consumer
ORD-04561,2025-02-16,CUST-0790,Home & Kitchen,Vacuum Cleaner,West,Pune,6,160.16,0.0,960.96,686.54,274.42,Credit Card,Consumer
ORD-04993,2025-02-16,CUST-0650,Electronics,Smartphone,South,Hyderabad,4,361.43,0.1,1301.15,1100.04,201.11,Debit Card,Consumer
ORD-02182,2025-02-16,CUST-0064,Electronics,Monitor,Central,Nagpur,7,478.45,0.1,3014.24,2005.05,1009.19,UPI,Consumer
ORD-02252,2025-02-16,CUST-1060,Office Supplies,Printer Paper,Central,Indore,5,26.83,0.1,120.73,101.51,19.22,Credit Card,Consumer
ORD-01575,2025-02-16,CUST-0649,Office Supplies,Pen Set,Central,Nagpur,6,36.14,0.15,184.31,112.64,71.67,Bank Transfer,Small Business
ORD-02847,2025-02-16,CUST-0078,Furniture,Table,South,Hyderabad,1,437.29,0.1,393.56,266.76,126.8,UPI,Small Business
ORD-01320,2025-02-16,CUST-0604,Office Supplies,Notebook,East,Guwahati,8,35.96,0.0,287.68,175.14,112.54,Credit Card,Consumer
ORD-03296,2025-02-16,CUST-0237,Clothing,Sneakers,North,Jaipur,8,51.74,0.0,413.92,352.28,61.64,UPI,Small Business
ORD-00060,2025-02-17,CUST-0008,Electronics,Laptop,East,Guwahati,5,717.93,0.0,3589.65,2954.73,634.92,UPI,Consumer
ORD-02440,2025-02-17,CUST-0932,Furniture,Cabinet,West,Mumbai,7,265.27,0.05,1764.05,1289.15,474.9,UPI,Consumer
ORD-02294,2025-02-17,CUST-0221,Electronics,Monitor,South,Bengaluru,1,537.66,0.0,537.66,400.81,136.85,Cash,Corporate
ORD-04065,2025-02-17,CUST-0790,Office Supplies,Stapler,Central,Indore,8,30.62,0.05,232.71,194.84,37.87,UPI,Consumer
ORD-02442,2025-02-17,CUST-0403,Clothing,Sneakers,Central,Indore,7,39.69,0.2,222.26,183.15,39.11,Cash,Corporate
ORD-02332,2025-02-17,CUST-0790,Electronics,Laptop,West,Mumbai,7,333.74,0.15,1985.75,1378.21,607.54,Bank Transfer,Consumer
ORD-02890,2025-02-17,CUST-0509,Electronics,Smartphone,South,Hyderabad,2,584.45,0.0,1168.9,745.8,423.1,Credit Card,Corporate
ORD-00731,2025-02-17,CUST-1161,Clothing,Backpack,South,Chennai,7,70.55,0.05,469.16,341.4,127.76,Cash,Consumer
ORD-04828,2025-02-17,CUST-0173,Office Supplies,Notebook,North,Jaipur,7,30.28,0.0,211.96,162.6,49.36,Credit Card,Consumer
ORD-01512,2025-02-17,CUST-0376,Furniture,Bookshelf,West,Pune,2,144.08,0.15,244.94,166.16,78.78,Credit Card,Corporate
ORD-02236,2025-02-17,CUST-1055,Clothing,Sneakers,North,Delhi,3,75.76,0.0,227.28,151.1,76.18,Cash,Consumer
ORD-03273,2025-02-17,CUST-0203,Clothing,Jeans,Central,Indore,1,76.55,0.05,72.72,52.98,19.74,UPI,Corporate
ORD-04679,2025-02-17,CUST-0201,Furniture,Bookshelf,West,Ahmedabad,7,365.62,0.05,2431.37,1889.09,542.28,UPI,Consumer
ORD-02210,2025-02-17,CUST-0369,Office Supplies,Stapler,East,Kolkata,5,45.47,0.0,227.35,178.08,49.27,Credit Card,Consumer
ORD-00975,2025-02-17,CUST-0033,Home & Kitchen,Blender,North,Delhi,1,138.08,0.05,131.18,96.46,34.72,Credit Card,Corporate
ORD-03026,2025-02-17,CUST-1182,Furniture,Bookshelf,East,Kolkata,3,194.6,0.05,554.61,421.26,133.35,Cash,Consumer
ORD-01473,2025-02-18,CUST-0133,Electronics,Keyboard,North,Jaipur,7,659.46,0.1,4154.6,2725.81,1428.79,Cash,Small Business
ORD-02290,2025-02-18,CUST-0924,Office Supplies,Pen Set,South,Bengaluru,1,57.89,0.0,57.89,47.61,10.28,UPI,Consumer
ORD-00158,2025-02-18,CUST-1182,Home & Kitchen,Coffee Maker,West,Ahmedabad,2,55.41,0.05,105.28,79.57,25.71,Bank Transfer,Small Business
ORD-00692,2025-02-18,CUST-0057,Office Supplies,Stapler,Central,Bhopal,4,36.73,0.0,146.92,95.77,51.15,UPI,Consumer
ORD-02277,2025-02-18,CUST-1067,Home & Kitchen,Blender,West,Ahmedabad,8,185.75,0.05,1411.7,1004.05,407.65,Bank Transfer,Corporate
ORD-00545,2025-02-18,CUST-0947,Office Supplies,Pen Set,North,Chandigarh,5,52.02,0.0,260.1,160.46,99.64,Cash,Consumer
ORD-01589,2025-02-18,CUST-0764,Clothing,Sneakers,Central,Nagpur,3,45.85,0.1,123.8,102.03,21.77,Debit Card,Corporate
ORD-03978,2025-02-18,CUST-1044,Office Supplies,Calculator,Central,Nagpur,5,39.08,0.0,195.4,139.38,56.02,Bank Transfer,Small Business
ORD-04585,2025-02-18,CUST-1091,Home & Kitchen,Coffee Maker,South,Bengaluru,1,133.8,0.15,113.73,76.62,37.11,UPI,Small Business
ORD-01833,2025-02-18,CUST-1012,Furniture,Cabinet,North,Jaipur,8,230.92,0.1,1662.62,1277.27,385.35,Credit Card,Consumer
ORD-02184,2025-02-18,CUST-1130,Furniture,Cabinet,North,Delhi,8,278.81,0.0,2230.48,1624.73,605.75,UPI,Consumer
ORD-04008,2025-02-18,CUST-0671,Electronics,Monitor,South,Chennai,5,356.36,0.05,1692.71,1145.51,547.2,Credit Card,Consumer
ORD-00964,2025-02-18,CUST-0222,Office Supplies,Calculator,Central,Nagpur,6,35.73,0.1,192.94,160.38,32.56,Bank Transfer,Corporate
ORD-03889,2025-02-18,CUST-0813,Home & Kitchen,Toaster,Central,Nagpur,4,104.89,0.05,398.58,282.43,116.15,Credit Card,Consumer
ORD-03898,2025-02-18,CUST-0627,Clothing,Jeans,North,Delhi,6,61.31,0.05,349.47,212.81,136.66,Cash,Consumer
ORD-03334,2025-02-18,CUST-0537,Electronics,Smartphone,Central,Indore,2,435.46,0.05,827.37,492.77,334.6,Bank Transfer,Consumer
ORD-04193,2025-02-18,CUST-0828,Clothing,Jacket,East,Kolkata,8,57.02,0.05,433.35,276.76,156.59,UPI,Small Business
ORD-01635,2025-02-18,CUST-0388,Electronics,Headphones,South,Bengaluru,4,317.62,0.0,1270.48,852.34,418.14,UPI,Consumer
ORD-04455,2025-02-19,CUST-0761,Furniture,Table,West,Ahmedabad,7,295.66,0.0,2069.62,1704.49,365.13,Credit Card,Consumer
ORD-04522,2025-02-19,CUST-0993,Home & Kitchen,Cookware Set,East,Kolkata,4,64.71,0.1,232.96,151.33,81.63,UPI,Small Business
ORD-03606,2025-02-19,CUST-0217,Electronics,Keyboard,North,Jaipur,1,434.32,0.05,412.6,262.75,149.85,UPI,Corporate
ORD-01292,2025-02-19,CUST-0111,Electronics,Smartphone,Central,Bhopal,7,556.53,0.05,3700.92,2147.2,1553.72,UPI,Small Business
ORD-04002,2025-02-19,CUST-0613,Clothing,Jacket,Central,Bhopal,7,45.01,0.05,299.32,251.79,47.53,Debit Card,Consumer
ORD-01461,2025-02-19,CUST-0412,Electronics,Laptop,West,Mumbai,3,563.05,0.05,1604.69,989.33,615.36,Debit Card,Consumer
ORD-01535,2025-02-19,CUST-0329,Furniture,Desk,East,Kolkata,7,345.89,0.15,2058.05,1746.17,311.88,Bank Transfer,Consumer
ORD-01687,2025-02-19,CUST-0381,Furniture,Office Chair,North,Chandigarh,7,278.78,0.0,1951.46,1579.76,371.7,UPI,Consumer
ORD-02949,2025-02-19,CUST-1020,Clothing,Jeans,South,Bengaluru,4,60.15,0.05,228.57,148.41,80.16,Credit Card,Consumer
ORD-03298,2025-02-19,CUST-0669,Electronics,Monitor,South,Chennai,6,294.29,0.05,1677.45,1290.74,386.71,Cash,Consumer
ORD-02954,2025-02-19,CUST-0189,Clothing,T-Shirt,North,Chandigarh,8,25.69,0.0,205.52,121.99,83.53,Cash,Consumer
ORD-02170,2025-02-20,CUST-0466,Office Supplies,Stapler,Central,Bhopal,2,47.22,0.15,80.27,63.28,16.99,Credit Card,Consumer
ORD-03996,2025-02-20,CUST-0371,Electronics,Headphones,West,Ahmedabad,7,507.18,0.1,3195.23,2585.34,609.89,UPI,Consumer
ORD-03598,2025-02-20,CUST-0435,Electronics,Keyboard,North,Delhi,8,592.35,0.0,4738.8,3540.72,1198.08,Bank Transfer,Consumer
ORD-03849,2025-02-20,CUST-1156,Office Supplies,Pen Set,East,Bhubaneswar,7,17.82,0.1,112.27,87.6,24.67,Credit Card,Consumer
ORD-02131,2025-02-20,CUST-0626,Office Supplies,Calculator,Central,Bhopal,7,40.87,0.05,271.79,162.18,109.61,UPI,Small Business
ORD-03369,2025-02-20,CUST-0129,Office Supplies,Notebook,South,Hyderabad,1,51.4,0.05,48.83,32.54,16.29,Bank Transfer,Consumer
ORD-00895,2025-02-20,CUST-0329,Electronics,Monitor,Central,Nagpur,1,387.14,0.0,387.14,256.11,131.03,Cash,Small Business
ORD-00144,2025-02-20,CUST-0787,Office Supplies,Stapler,North,Chandigarh,7,37.84,0.0,264.88,189.17,75.71,Credit Card,Consumer
ORD-04914,2025-02-20,CUST-0886,Clothing,Jacket,North,Jaipur,5,32.27,0.2,129.08,78.34,50.74,UPI,Corporate
ORD-01110,2025-02-20,CUST-1169,Office Supplies,Pen Set,Central,Nagpur,8,48.15,0.05,365.94,277.21,88.73,UPI,Small Business
ORD-02804,2025-02-20,CUST-1068,Electronics,Smartphone,West,Ahmedabad,4,511.96,0.15,1740.66,1296.74,443.92,UPI,Consumer
ORD-01870,2025-02-20,CUST-0107,Electronics,Headphones,Central,Bhopal,2,248.07,0.1,446.53,273.36,173.17,UPI,Corporate
ORD-02781,2025-02-20,CUST-0932,Clothing,Jeans,Central,Indore,4,58.47,0.05,222.19,158.41,63.78,Credit Card,Consumer
ORD-04947,2025-02-20,CUST-0648,Home & Kitchen,Blender,South,Hyderabad,1,104.54,0.1,94.09,61.27,32.82,Credit Card,Corporate
ORD-02337,2025-02-20,CUST-1139,Electronics,Keyboard,East,Bhubaneswar,7,560.78,0.05,3729.19,2400.12,1329.07,Debit Card,Consumer
ORD-01841,2025-02-20,CUST-0624,Electronics,Keyboard,East,Bhubaneswar,3,436.1,0.1,1177.47,976.63,200.84,Credit Card,Consumer
ORD-03763,2025-02-21,CUST-0403,Electronics,Monitor,North,Delhi,1,494.69,0.0,494.69,417.34,77.35,UPI,Corporate
ORD-02923,2025-02-21,CUST-0952,Home & Kitchen,Coffee Maker,Central,Indore,7,142.82,0.05,949.75,562.01,387.74,UPI,Small Business
ORD-00606,2025-02-21,CUST-0752,Clothing,Backpack,South,Chennai,3,46.27,0.1,124.93,77.37,47.56,UPI,Small Business
ORD-00401,2025-02-21,CUST-0046,Office Supplies,Notebook,East,Guwahati,6,43.84,0.0,263.04,221.91,41.13,UPI,Small Business
ORD-03899,2025-02-21,CUST-0136,Clothing,Sneakers,South,Chennai,5,55.17,0.15,234.47,142.61,91.86,Debit Card,Small Business
ORD-01944,2025-02-21,CUST-0846,Office Supplies,Calculator,Central,Bhopal,2,32.98,0.1,59.36,47.91,11.45,Credit Card,Corporate
ORD-01994,2025-02-21,CUST-0633,Furniture,Desk,Central,Indore,1,288.38,0.1,259.54,188.23,71.31,Debit Card,Consumer
ORD-02586,2025-02-21,CUST-0981,Electronics,Headphones,Central,Bhopal,1,451.83,0.1,406.65,258.86,147.79,UPI,Consumer
ORD-02316,2025-02-21,CUST-0584,Office Supplies,Printer Paper,Central,Nagpur,2,29.83,0.15,50.71,35.23,15.48,UPI,Consumer
ORD-04784,2025-02-21,CUST-1028,Electronics,Monitor,North,Jaipur,2,460.67,0.15,783.14,619.9,163.24,Bank Transfer,Consumer
ORD-02094,2025-02-21,CUST-0096,Home & Kitchen,Blender,Central,Indore,4,104.72,0.15,356.05,292.4,63.65,Debit Card,Consumer
ORD-00561,2025-02-21,CUST-0704,Electronics,Monitor,North,Chandigarh,2,413.61,0.15,703.14,478.45,224.69,UPI,Consumer
ORD-00807,2025-02-21,CUST-0363,Clothing,Jacket,West,Pune,7,39.27,0.0,274.89,229.83,45.06,UPI,Consumer
ORD-02058,2025-02-21,CUST-1068,Home & Kitchen,Vacuum Cleaner,East,Guwahati,8,125.12,0.05,950.91,581.38,369.53,UPI,Small Business
ORD-02414,2025-02-21,CUST-0573,Office Supplies,Stapler,South,Hyderabad,8,30.99,0.15,210.73,175.55,35.18,Bank Transfer,Consumer
ORD-01094,2025-02-21,CUST-0821,Furniture,Cabinet,East,Bhubaneswar,6,296.25,0.0,1777.5,1421.37,356.13,Bank Transfer,Consumer
ORD-03674,2025-02-21,CUST-0778,Furniture,Table,North,Chandigarh,5,300.86,0.15,1278.66,955.73,322.93,UPI,Consumer
ORD-04836,2025-02-21,CUST-0131,Furniture,Desk,Central,Bhopal,3,311.24,0.1,840.35,489.95,350.4,UPI,Consumer
ORD-04858,2025-02-22,CUST-0061,Clothing,Sneakers,East,Kolkata,2,84.72,0.05,160.97,104.6,56.37,Credit Card,Consumer
ORD-01695,2025-02-22,CUST-0182,Furniture,Bookshelf,East,Kolkata,8,304.45,0.05,2313.82,1918.16,395.66,Bank Transfer,Consumer
ORD-01496,2025-02-22,CUST-0188,Office Supplies,Calculator,Central,Bhopal,8,40.72,0.05,309.47,190.28,119.19,Credit Card,Consumer
ORD-04361,2025-02-22,CUST-0868,Office Supplies,Calculator,North,Jaipur,4,43.64,0.05,165.83,125.81,40.02,Debit Card,Small Business
ORD-00007,2025-02-22,CUST-0015,Home & Kitchen,Toaster,Central,Indore,8,79.6,0.05,604.96,374.75,230.21,Credit Card,Consumer
ORD-04255,2025-02-22,CUST-1091,Office Supplies,Notebook,South,Chennai,5,35.39,0.1,159.26,129.64,29.62,Debit Card,Consumer
ORD-04793,2025-02-22,CUST-0654,Clothing,Jacket,East,Kolkata,6,44.03,0.1,237.76,165.52,72.24,UPI,Corporate
ORD-01866,2025-02-22,CUST-0898,Office Supplies,Notebook,West,Mumbai,4,19.08,0.05,72.5,55.46,17.04,Debit Card,Small Business
ORD-02228,2025-02-22,CUST-0548,Office Supplies,Notebook,Central,Bhopal,7,33.0,0.1,207.9,151.32,56.58,Bank Transfer,Consumer
ORD-00244,2025-02-22,CUST-0437,Electronics,Monitor,Central,Nagpur,7,370.17,0.0,2591.19,1967.58,623.61,Credit Card,Consumer
ORD-01669,2025-02-22,CUST-1148,Electronics,Headphones,East,Kolkata,7,460.7,0.05,3063.66,2071.18,992.48,UPI,Consumer
ORD-03603,2025-02-22,CUST-0248,Clothing,Jeans,East,Bhubaneswar,2,78.16,0.0,156.32,101.88,54.44,UPI,Corporate
ORD-00474,2025-02-22,CUST-1093,Furniture,Bookshelf,West,Ahmedabad,3,536.04,0.0,1608.12,1093.05,515.07,Credit Card,Consumer
ORD-03093,2025-02-22,CUST-1141,Office Supplies,Stapler,West,Pune,6,34.66,0.1,187.16,128.1,59.06,UPI,Corporate
ORD-02725,2025-02-22,CUST-0619,Clothing,Jeans,West,Ahmedabad,7,62.3,0.1,392.49,333.73,58.76,Bank Transfer,Corporate
ORD-02962,2025-02-22,CUST-0703,Clothing,Sneakers,East,Kolkata,8,65.63,0.05,498.79,341.35,157.44,Debit Card,Consumer
ORD-01517,2025-02-23,CUST-0408,Home & Kitchen,Vacuum Cleaner,West,Mumbai,1,116.27,0.1,104.64,87.95,16.69,Bank Transfer,Consumer
ORD-01412,2025-02-23,CUST-1005,Home & Kitchen,Cookware Set,South,Chennai,2,132.62,0.0,265.24,190.95,74.29,Credit Card,Small Business
ORD-03641,2025-02-23,CUST-0681,Clothing,Jacket,West,Ahmedabad,1,48.43,0.15,41.17,34.77,6.4,UPI,Small Business
ORD-03415,2025-02-23,CUST-1082,Furniture,Desk,Central,Indore,4,289.39,0.1,1041.8,736.48,305.32,UPI,Small Business
ORD-03412,2025-02-23,CUST-1116,Home & Kitchen,Vacuum Cleaner,Central,Indore,6,128.35,0.1,693.09,439.6,253.49,Debit Card,Consumer
ORD-00105,2025-02-23,CUST-0419,Electronics,Monitor,Central,Bhopal,7,460.86,0.05,3064.72,2228.08,836.64,Cash,Corporate
ORD-02550,2025-02-23,CUST-0153,Clothing,Jacket,South,Chennai,2,57.23,0.0,114.46,96.02,18.44,UPI,Consumer
ORD-04954,2025-02-23,CUST-0585,Office Supplies,Calculator,West,Ahmedabad,2,24.3,0.0,48.6,31.53,17.07,Debit Card,Consumer
ORD-02186,2025-02-23,CUST-0724,Furniture,Office Chair,South,Bengaluru,4,344.72,0.0,1378.88,1183.58,195.3,Bank Transfer,Consumer
ORD-02257,2025-02-23,CUST-0054,Home & Kitchen,Coffee Maker,East,Bhubaneswar,4,177.88,0.1,640.37,512.16,128.21,UPI,Consumer
ORD-00699,2025-02-23,CUST-1104,Furniture,Bookshelf,North,Chandigarh,8,318.75,0.05,2422.5,1824.87,597.63,Credit Card,Consumer
ORD-00239,2025-02-23,CUST-0696,Electronics,Headphones,East,Guwahati,2,403.88,0.05,767.37,617.92,149.45,UPI,Corporate
ORD-03711,2025-02-24,CUST-1181,Electronics,Monitor,North,Chandigarh,2,473.56,0.05,899.76,631.19,268.57,Debit Card,Consumer
ORD-01883,2025-02-24,CUST-0994,Electronics,Monitor,North,Chandigarh,1,602.47,0.1,542.22,348.95,193.27,Credit Card,Consumer
ORD-01554,2025-02-24,CUST-0071,Electronics,Laptop,South,Bengaluru,8,563.96,0.1,4060.51,3305.41,755.1,UPI,Small Business
ORD-03966,2025-02-24,CUST-0700,Furniture,Table,South,Hyderabad,3,352.56,0.0,1057.68,647.83,409.85,Bank Transfer,Consumer
ORD-03887,2025-02-24,CUST-1111,Electronics,Smartphone,Central,Nagpur,2,493.19,0.05,937.06,617.47,319.59,Credit Card,Consumer
ORD-03407,2025-02-24,CUST-1026,Office Supplies,Printer Paper,South,Hyderabad,3,32.92,0.15,83.95,62.85,21.1,Bank Transfer,Consumer
ORD-01566,2025-02-24,CUST-0746,Furniture,Cabinet,Central,Bhopal,5,299.75,0.0,1498.75,1035.26,463.49,Credit Card,Corporate
ORD-03610,2025-02-24,CUST-0089,Home & Kitchen,Cookware Set,North,Chandigarh,5,152.04,0.0,760.2,502.2,258.0,Credit Card,Small Business
ORD-02866,2025-02-24,CUST-0367,Home & Kitchen,Cookware Set,West,Pune,6,160.53,0.15,818.7,662.57,156.13,Credit Card,Small Business
ORD-01574,2025-02-24,CUST-0781,Home & Kitchen,Toaster,East,Bhubaneswar,1,104.27,0.15,88.63,63.82,24.81,Credit Card,Corporate
ORD-02200,2025-02-24,CUST-0821,Clothing,T-Shirt,West,Mumbai,3,49.29,0.15,125.69,79.35,46.34,Cash,Corporate
ORD-04875,2025-02-24,CUST-0717,Home & Kitchen,Toaster,North,Chandigarh,2,142.52,0.0,285.04,199.57,85.47,Debit Card,Consumer
ORD-00079,2025-02-24,CUST-0313,Electronics,Laptop,North,Chandigarh,3,259.6,0.0,778.8,524.8,254.0,Credit Card,Consumer
ORD-02806,2025-02-24,CUST-0644,Office Supplies,Stapler,Central,Indore,8,30.69,0.0,245.52,192.89,52.63,Bank Transfer,Consumer
ORD-00468,2025-02-24,CUST-1070,Clothing,Jacket,East,Kolkata,2,66.27,0.05,125.91,101.02,24.89,UPI,Small Business
ORD-04077,2025-02-24,CUST-0535,Office Supplies,Printer Paper,West,Mumbai,6,26.69,0.0,160.14,102.98,57.16,Credit Card,Consumer
ORD-03802,2025-02-24,CUST-0531,Office Supplies,Stapler,Central,Bhopal,5,20.09,0.0,100.45,66.94,33.51,Bank Transfer,Small Business
ORD-04370,2025-02-25,CUST-0968,Clothing,Sneakers,East,Guwahati,5,70.15,0.1,315.68,190.55,125.13,Credit Card,Consumer
ORD-03748,2025-02-25,CUST-0270,Home & Kitchen,Blender,South,Hyderabad,6,189.71,0.05,1081.35,787.84,293.51,Bank Transfer,Consumer
ORD-00946,2025-02-25,CUST-0394,Furniture,Bookshelf,East,Bhubaneswar,6,260.51,0.05,1484.91,1262.91,222.0,Credit Card,Consumer
ORD-01905,2025-02-25,CUST-0839,Furniture,Bookshelf,West,Pune,5,267.16,0.0,1335.8,841.95,493.85,Cash,Corporate
ORD-00722,2025-02-25,CUST-0835,Clothing,Sneakers,Central,Bhopal,2,63.39,0.15,107.76,87.78,19.98,Credit Card,Consumer
ORD-01808,2025-02-25,CUST-0043,Office Supplies,Stapler,Central,Bhopal,8,29.27,0.15,199.04,140.68,58.36,Credit Card,Consumer
ORD-00449,2025-02-25,CUST-0295,Home & Kitchen,Coffee Maker,South,Chennai,1,157.59,0.0,157.59,111.0,46.59,Cash,Small Business
ORD-03652,2025-02-25,CUST-0965,Electronics,Laptop,South,Bengaluru,1,393.8,0.1,354.42,217.39,137.03,UPI,Small Business
ORD-03644,2025-02-25,CUST-0164,Home & Kitchen,Coffee Maker,North,Delhi,3,124.84,0.15,318.34,234.73,83.61,Credit Card,Consumer
ORD-02309,2025-02-25,CUST-0340,Furniture,Table,West,Pune,8,174.83,0.05,1328.71,1126.55,202.16,UPI,Consumer
ORD-03152,2025-02-25,CUST-0534,Furniture,Desk,South,Bengaluru,4,159.08,0.15,540.87,413.71,127.16,Bank Transfer,Consumer
ORD-03248,2025-02-25,CUST-0662,Office Supplies,Stapler,South,Bengaluru,7,45.52,0.0,318.64,247.13,71.51,Credit Card,Small Business
ORD-04476,2025-02-26,CUST-0668,Furniture,Cabinet,Central,Nagpur,3,265.44,0.0,796.32,661.21,135.11,Credit Card,Small Business
ORD-00690,2025-02-26,CUST-0056,Home & Kitchen,Toaster,North,Jaipur,1,176.69,0.15,150.19,127.05,23.14,Cash,Corporate
